conn_ID,conn_ConnectionTypeID,conn_Reference,conn_StatusTypeID,conn_LevelID,conn_Amps,conn_Voltage,conn_PowerKW,conn_CurrentTypeID,conn_Quantity,conn_Comments,conn_ConnectionType_FormalName,conn_ConnectionType_IsDiscontinued,conn_ConnectionType_IsObsolete,conn_ConnectionType_ID,conn_ConnectionType_Title,conn_StatusType_IsOperational,conn_StatusType_IsUserSelectable,conn_StatusType_ID,conn_StatusType_Title,conn_Level_Comments,conn_Level_IsFastChargeCapable,conn_Level_ID,conn_Level_Title,conn_CurrentType_Description,conn_CurrentType_ID,conn_CurrentType_Title,conn_StatusType,conn_CurrentType,ID,UUID,UsageCost,NumberOfPoints,OperatorInfo_Title,UsageType_Title,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_Postcode,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_Country_Title,DateLastVerified
389604,25,GB*CGY*E*02424,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236362,F98965A8-1772-450D-8153-98D87B24F52A,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,70 Tatum Street,70 Tatum Street,London,SE17 1QR,51.4908254,-0.0856024,United Kingdom,2023-03-01 10:49:00+00:00
356739,25,suby1100006459,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214314,4C685A05-C326-41F8-82EE-B2A9E2DE3088,,,Shell Recharge Solutions (UK),Public - Pay At Location,opp.,opp.,London,E2 0BA,51.528732,-0.059675,United Kingdom,2023-05-04 09:47:00+00:00
356790,25,suby1100009249,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214362,5F9CF5D9-177F-44E3-8632-F2797E96A390,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N1 5SU,51.537798,-0.081536,United Kingdom,2023-05-04 09:48:00+00:00
190582,25,suby1100001737,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136154,FE85F007-27FE-48B7-AE5B-40DB8BE0BACC,,,Shell Recharge Solutions (UK),Public - Pay At Location,Walcot Square opp 2,Walcot Square opp 2,London,SE11 6SF,51.494069,-0.110694,United Kingdom,2023-05-05 04:00:00+00:00
389473,25,GB*CGY*E*02311,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236231,E6D2AAB4-339F-4624-922D-90DB14CCBA32,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,73 St James' Road,73 St James' Road,London,SE16 4QS,51.4961709,-0.0657815,United Kingdom,2023-03-01 10:44:00+00:00
427023,25,GB*CGY*E*03898,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,256496,A97BE734-E4E6-47FB-AA84-6A020C88A1A1,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,7 Turquand Street,7 Turquand Street,London,SE17 1LT,51.4905796,-0.0943955,United Kingdom,2023-05-27 05:58:00+00:00
390185,25,GB*CGY*E*02452,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236916,245421E4-8521-4618-AD8A-CA275E4D6C28,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite Cabury Way,Opposite Cabury Way,Yalding Road,SE16 3SS,51.4941496,-0.0700765,United Kingdom,2023-03-01 10:50:00+00:00
448719,25,suby1100006282,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264674,5E215A46-921B-4A29-B9AC-4514C5E84E63,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,E2 0AU,51.528133,-0.058695,United Kingdom,2023-05-04 09:47:00+00:00
390201,25,GB*CGY*E*02559,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236932,AE760E54-4D27-4A43-BBE0-A778E87F1AA6,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Premier Express,Premier Express,Dunton Road,SE1 5TJ,51.4926495,-0.0743572,United Kingdom,2023-03-01 10:53:00+00:00
425490,25,GB*CGY*E*04816,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,256344,A0ACBD20-E63D-44C6-9FD8-CDC429CAB417,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,32 Elsted Street,32 Elsted Street,London,SE17 1QG,51.4905177,-0.0866786,United Kingdom,2023-05-27 06:09:00+00:00
421634,2,CHAdeMO,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253982,DDD2E9DA-6EFD-4F2E-8BD3-E5AAA88F46E0,,,ESB Energy (UK),Public - Pay At Location,(Taxis Only) Russell Square (North West side),"Russell Square (North West side), Bloomsbury",London,WC1B 5EA,51.52203546304605,-0.12749243112887143,United Kingdom,2024-08-06 00:33:00+00:00
421635,1036,CCS,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,253982,DDD2E9DA-6EFD-4F2E-8BD3-E5AAA88F46E0,,,ESB Energy (UK),Public - Pay At Location,(Taxis Only) Russell Square (North West side),"Russell Square (North West side), Bloomsbury",London,WC1B 5EA,51.52203546304605,-0.12749243112887143,United Kingdom,2024-08-06 00:33:00+00:00
190676,25,suby1100000382,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136240,FFF628D9-C06E-4F6C-80D7-3C44A7152BF9,,,Shell Recharge Solutions (UK),Public - Membership Required,Wapping Wall 2,Wapping Wall 2,London,E1W 3ST,51.506183,-0.054172,United Kingdom,2023-05-05 04:00:00+00:00
356789,25,suby1100010585,50.0,2,7.0,220.0,4.8,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214361,D625244C-145E-485B-A15D-85A5F9560BC6,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N1 5SH,51.537645,-0.079235,United Kingdom,2023-05-04 09:48:00+00:00
421009,25,SOCKET 1,50.0,2,32.0,230.0,7.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253415,3EA6A5B2-332D-431F-A6A8-8750947908E8,,,EV Dot,Public - Pay At Location,BMM-CP-000504,Rainsford Road,Chelmsford,CM1 2XB,51.507351,-0.127758,United Kingdom,2023-05-04 08:44:00+00:00
421010,25,SOCKET 2,50.0,2,32.0,230.0,7.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253415,3EA6A5B2-332D-431F-A6A8-8750947908E8,,,EV Dot,Public - Pay At Location,BMM-CP-000504,Rainsford Road,Chelmsford,CM1 2XB,51.507351,-0.127758,United Kingdom,2023-05-04 08:44:00+00:00
434895,25,GB*CGY*E*04199,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,259275,42CBADBB-A7A7-4F6A-B360-84E3084BF562,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Chalfont House,Chalfont House,KeetonÃÂ¢ÃÂÃÂs Road,SE16 4BZ,51.4974076,-0.0631477,United Kingdom,2023-05-27 06:02:00+00:00
253583,25,GB*CGY*E*00534,50.0,2,16.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,167420,D432E2DC-127A-423F-9E07-09FB06675D4F,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Drummond Road,Drummond Road,London,SE164RT,51.498133,-0.062019,United Kingdom,2023-02-28 15:29:00+00:00
421404,25,1,50.0,2,32.0,230.0,7.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253772,D9A4BD23-8B48-4A79-96DE-E799A909DD34,,,BP Pulse (UK),Public - Membership Required,Almacantar,103 New Oxford Street,London,WC1A 1DD,51.516312,-0.129476,United Kingdom,2023-05-04 08:45:00+00:00
421405,25,2,50.0,2,32.0,400.0,22.0,20.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,253772,D9A4BD23-8B48-4A79-96DE-E799A909DD34,,,BP Pulse (UK),Public - Membership Required,Almacantar,103 New Oxford Street,London,WC1A 1DD,51.516312,-0.129476,United Kingdom,2023-05-04 08:45:00+00:00
266483,25,suby1100005032,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,173458,8170A414-0683-4190-B1E3-27D56AC6DBCC,,,Shell Recharge Solutions (UK),Public,38 Bedford Way,38 Bedford Way,London,WC1H 0DG,51.522762,-0.127384,United Kingdom,2023-05-04 09:47:00+00:00
217482,25,suby1100000637,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,154610,76E4A663-7E58-4998-9576-0DD2FACBD37E,,,Shell Recharge Solutions (UK),Public - Pay At Location,Liverpool Road,Liverpool Road,London,N1 0RG,51.536587,-0.10705,United Kingdom,2020-03-26 10:37:00+00:00
217705,25,suby1100000637,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,154718,DBC90738-992C-449B-B16A-EDB47316D64E,,,Shell Recharge Solutions (UK),Public - Pay At Location,Liverpool Road,Liverpool Road,London,N1 0RG,51.536587,-0.10705,United Kingdom,2020-03-26 10:31:00+00:00
389569,25,GB*CGY*E*00569,50.0,2,,,4.8,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236327,ADBF26E6-752D-48E1-98ED-5213F129B03B,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,3 Walcorde Avenue,3 Walcorde Avenue,London,SE17 1LS,51.4903472,-0.0950761,United Kingdom,2023-02-27 14:37:00+00:00
390240,25,GB*CGY*E*02831,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236968,EDBEE270-2B8B-45B5-89A2-975FA09C21C5,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,89-95 St James' Road,89 - 95 St James' Road,London,SE16 4QS,51.4957456,-0.0657025,United Kingdom,2023-03-01 11:01:00+00:00
179753,3,,50.0,2,13.0,230.0,3.0,10.0,10.0,,BS1363 / Type G,,,3,BS1363 3 Pin 13 Amp,True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,128396,603AF15D-9588-4753-827F-2F325852D64F,£0.59/kWh; other tariffs available,10,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,Q-Park Chinatown,20 Newport Place,WC2H 7PR,51.512299,-0.129615,United Kingdom,2023-04-03 16:57:00+00:00
179812,25,,50.0,2,32.0,230.0,7.0,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,128396,603AF15D-9588-4753-827F-2F325852D64F,£0.59/kWh; other tariffs available,10,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,Q-Park Chinatown,20 Newport Place,WC2H 7PR,51.512299,-0.129615,United Kingdom,2023-04-03 16:57:00+00:00
179813,1036,,50.0,3,,,43.0,20.0,2.0,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,128396,603AF15D-9588-4753-827F-2F325852D64F,£0.59/kWh; other tariffs available,10,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,Q-Park Chinatown,20 Newport Place,WC2H 7PR,51.512299,-0.129615,United Kingdom,2023-04-03 16:57:00+00:00
179814,33,,50.0,3,,,50.0,30.0,2.0,,IEC 62196-3 Configuration FF,False,False,33,CCS (Type 2),True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,128396,603AF15D-9588-4753-827F-2F325852D64F,£0.59/kWh; other tariffs available,10,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,Q-Park Chinatown,20 Newport Place,WC2H 7PR,51.512299,-0.129615,United Kingdom,2023-04-03 16:57:00+00:00
179815,2,,50.0,3,,,50.0,20.0,2.0,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,128396,603AF15D-9588-4753-827F-2F325852D64F,£0.59/kWh; other tariffs available,10,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,Q-Park Chinatown,20 Newport Place,WC2H 7PR,51.512299,-0.129615,United Kingdom,2023-04-03 16:57:00+00:00
389827,25,GB*CGY*E*02066,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236580,63D59A7A-BFCB-40D5-889F-9B8811D6FE1E,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,14 Hendre Road,14 Hendre Road,London,SE1 5NH,51.4909814,-0.0803805,United Kingdom,2023-02-28 20:35:00+00:00
422222,25,1,50.0,2,32.0,400.0,22.0,20.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,254531,F48CB07C-88E2-4804-BFCA-B66C500DC8DE,,,ESB Energy (UK),Public - Pay At Location,37 – 39 Southgate Road,"37 – 39 Southgate Road, near junction with Canal Walk, Islington",Islington,N1 3JP,51.538747,-0.086021,United Kingdom,2023-05-04 08:47:00+00:00
422223,2,2,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-3 Configuration AA,,,2,CHAdeMO,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254531,F48CB07C-88E2-4804-BFCA-B66C500DC8DE,,,ESB Energy (UK),Public - Pay At Location,37 – 39 Southgate Road,"37 – 39 Southgate Road, near junction with Canal Walk, Islington",Islington,N1 3JP,51.538747,-0.086021,United Kingdom,2023-05-04 08:47:00+00:00
422224,1036,3,50.0,3,125.0,400.0,50.0,30.0,,,IEC 62196-2,False,False,1036,Type 2 (Tethered Connector) ,True,True,50.0,Operational,40KW and Higher,True,3,Level 3:  High (Over 40kW),Direct Current,30.0,DC,,,254531,F48CB07C-88E2-4804-BFCA-B66C500DC8DE,,,ESB Energy (UK),Public - Pay At Location,37 – 39 Southgate Road,"37 – 39 Southgate Road, near junction with Canal Walk, Islington",Islington,N1 3JP,51.538747,-0.086021,United Kingdom,2023-05-04 08:47:00+00:00
390140,25,GB*CGY*E*02067,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236872,6FED0AE0-3245-424D-B2D5-2D42C275E219,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite Jesson House,Opposite Jesson House,Orb Street,SE17 1RD,51.4901217,-0.090038,United Kingdom,2023-03-01 10:34:00+00:00
389635,25,GB*CGY*E*03046,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236392,F6ABE891-62DA-49AD-877F-9ADFDC48334B,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,5 Colworth Grove,5 Colworth Grove,London,SE17 1LR,51.4902815,-0.0957169,United Kingdom,2023-03-01 11:09:00+00:00
428158,25,GB*CGY*E*03073,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,256870,55CC2F19-8035-4680-9E95-A032CB903407,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite Pincombe House,Opposite Pincombe House,Dean's Buildings,SE17 1QZ,51.4900285,-0.0895603,United Kingdom,2023-03-14 06:26:00+00:00
469151,25,GB*CGY*E*04099,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,272933,D9126C3F-42CB-44A6-AF14-714759091478,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Farmer House,Farmer House,Tranton Street,SE16 4SB,51.4972549,-0.0627016,United Kingdom,2023-07-23 05:23:00+00:00
390195,25,GB*CGY*E*02519,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236926,2DF236F9-D81D-43E7-84B1-35ED308F9809,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,3 Dean's Buildings,3 Dean's Buildings,London,SE17 1QZ,51.4899982,-0.0897685,United Kingdom,2023-03-01 10:52:00+00:00
434506,25,GB*CGY*E*03791,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,259123,18C6FD12-DC79-4503-B109-4D41F6042808,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Walcorde Avenue,Walcorde Avenue,adjacent to 27 Browning Street,SE17 1LS,51.490131,-0.0948758,United Kingdom,2023-05-27 05:57:00+00:00
425489,25,GB*CGY*E*04776,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,256343,DC4B0BF8-F343-42BC-95E8-D03118B81169,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,2 Tisdall Place,2 Tisdall Place,London,SE17 1QQ,51.4901086,-0.0866618,United Kingdom,2023-05-27 06:08:00+00:00
124702,25,,0.0,2,32.0,230.0,7.0,10.0,2.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),,True,0.0,Unknown,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,87893,AAE6350C-7C49-4F9C-AC32-4BDED857B219,Free,2,POD Point (UK),"Private - For Staff, Visitors or Customers",Sast House,Dawes Street,London,SE17 1EL,51.490004,-0.088931,United Kingdom,2023-10-09 13:11:00+00:00
422200,25,suby1100004019,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254512,7B38B4EE-284D-4026-A119-572C09171E25,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N1 0QY,51.537571,-0.104188,United Kingdom,2023-05-04 09:48:00+00:00
421225,3,1,50.0,2,13.0,230.0,3.0,10.0,,,BS1363 / Type G,,,3,BS1363 3 Pin 13 Amp,True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253607,C550B5B6-4F77-48E4-9B8A-DDAB1E231CD1,,,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,20 Newport Place,London,WC2H 7PR,51.512699,-0.130012,United Kingdom,2023-05-04 08:44:00+00:00
421226,3,2,50.0,2,13.0,230.0,3.0,10.0,,,BS1363 / Type G,,,3,BS1363 3 Pin 13 Amp,True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253607,C550B5B6-4F77-48E4-9B8A-DDAB1E231CD1,,,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,20 Newport Place,London,WC2H 7PR,51.512699,-0.130012,United Kingdom,2023-05-04 08:44:00+00:00
389591,25,GB*CGY*E*02125,50.0,2,16.0,230.0,3.5,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236349,8BA95F11-93A7-4100-976E-C15CEA22AAD6,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,56-70 Crampton Street,56 - 70 Crampton Street,London,SE17 1AE,51.490669,-0.100139,United Kingdom,2023-03-01 10:36:00+00:00
389889,25,GB*CGY*E*02860,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236642,9DFE32F5-838B-4AA3-A02B-732D05D0930A,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Willow Walk,Willow Walk,opposite Buttermere Close,SE1 5SF,51.4916952,-0.0759953,United Kingdom,2023-03-01 11:02:00+00:00
